real_human_author,pull_request_id,comments_by_human_maintainers
MrFlounder,3151623064,5
jcstein,3118073302,5
obiwanjacobi,3084681490,5
pierrevalade,3153378527,5
Youssef1313,3152602811,5
mikekistler,3082019461,5
cremor,3208736303,5
sancierra,3140483943,5
daryllimyt,3260236912,5
chiaramooney,3136073133,5
MSBrett,3075019704,5
raych1,3131643730,5
prathyushpv,3197272083,5
thorsten,3207595792,5
evan-forbes,3160353937,5
frantjc,3238301472,5
PureWeen,3189805672,5
kijanawoodard,3157787774,5
BwL1289,3176871505,5
jons-pf,3132739442,5
nzakas,3202851217,5
TatianaKapos,3136050524,5
baronfel,3155342154,5
maxcold,3222356037,5
kkazala,3155665858,5
christothes,3253291299,5
anupriya13,3258721136,5
bendehaan,3272287928,5
ai-apps-bot,3196863235,5
baerchen110,3228390000,5
azure-sdk,3159178442,5
mvysny,3192173517,5
Evangelink,3142876413,5
brianrob,3144364687,5
auduchinok,3080031213,5
afscrome,3103364279,5
Bharat-Goyal,3085431994,5
JamesNK,3238146970,5
jcstein,3116342911,5
aryairani,3118053758,5
satococoa,3079303421,5
justinchuby,3161407157,5
wtfsayo,3214876564,5
strangeronline,3157601632,5
mshinwell,3256692785,5
JC-wk,3141230489,5
saracarl,3264874728,5
sledigabel,3172263561,5
leoschwarz,3172939109,5
mvdicarlo,3075291570,5
GigaZelensky,3102885246,5
avezey-ci,3081523540,5
simongdavies,3253658970,5
jcstein,3113159534,5
jonthysell,3190612638,5
ograce1421,3083568715,5
lastmjs,3078060956,5
KyleTryon,3140368155,5
chrisglein,3136041106,5
plaplainabf,3089454288,5
zhenlan,3081719238,5
aibrahim-oai,3224106600,5
obi1kenobi,3164568319,5
silverwind,3130913122,5
joshblack,3077679669,5
commjoen,3266749782,5
lukaa032,3200542403,5
vanzue,3177625216,5
peteranny,2914376188,5
mazhelez,3243134540,5
jgur-psyops,3134730861,5
Jasperb3,2970254623,5
grendello,3195181090,5
rmarinho,3176436231,5
theztefan,3126427425,5
yegor256,3135413297,5
mvoggu,3255319889,5
transphorm,3203959889,5
oipacan,3276951581,5
HariniMalothu17,3207573880,5
NewFuture,3225486077,5
gavinclarkeuk,3234328843,5
Youssef1313,3267135504,5
Overtorment,3215328044,5
AlCalzone,3196214574,5
dylan-smith,3141472779,5
bobzhang,3138341820,5
dungbanguyen,3221449825,5
obi1kenobi,3148499978,5
acoustoelectrically,3141232568,5
softchris,3077823693,5
obie,3158802702,5
dazhao-msft,3136803201,5
FragmentedPacket,3195187523,5
harupy,3096094015,5
bt-Knodel,3083175022,5
denysbutenko,3184586878,5
LeoDeCow,3111046542,5
Manav-Aggarwal,3273496214,5
weigary,3087132572,5
rebelchris,3191221248,5
pierrevalade,3161823035,5
mjbvz,3198063528,5
pierrevalade,3135419509,5
estruyf,3202678038,5
mjy9088,3084605839,5
binary-koan,2914383409,5
mattkur,3241819936,5
pierrevalade,3150205159,5
matouskozak,3261852303,5
evan-forbes,3186642813,5
RunnerZhong,3236306681,5
Morikko,3081803622,5
captainsafia,3173531582,5
cd-rite,3189533856,5
MrHinsh,3149658861,5
eerhardt,3236393939,5
KrzysztofCwalina,3144121380,5
maorleger,3130463209,5
jltrfl,3213347355,5
ivberg,3122564816,5
Overtorment,3202575014,5
Porges,3076884688,5
MarcCote,3091850704,5
Tyriar,3163863050,5
ilonatommy,3195953065,5
tanin47,3234061012,5
DMarshall-1,3081715193,5
Sunyue,3085430966,5
DonnieBLT,3217974398,5
msbutler,3245552368,5
dscorbett,3088938532,5
OEvgeny,3079015881,5
janves,3192047450,5
vilkinsons,3165778418,5
ArcturusZhang,3148402460,5
jonathanpeppers,3172070799,5
flanakin,3132779656,5
RTLS,3194276718,5
DonaldDuck313,3148288584,5
odeke-em,3113175159,5
amarun22,3126429251,5
yortch,3080817094,5
achantavy,3132024225,4
yegor256,3143297617,4
timcassell,3196598608,4
harupy,3098960084,4
dkundel-openai,3118916720,4
grendello,3218773894,4
jonathanpeppers,3150623138,4
SomayChauhan,3262423998,4
tssweeney,3137788023,4
lawrencegripper,3094661134,4
chris-armitt,3135999700,4
TethysPlex,3178783907,4
GrapeBaBa,3202996466,4
rjeli,2892443818,4
ArthurMa1978,3116201888,4
danielbojczuk,3236458634,4
BrennanConroy,3101402347,4
cipriancaba,3176277680,4
iscai-msft,3176645907,4
333fred,3253407428,4
srmukher,3247693982,4
mrubens,3203043702,4
andrewbranch,3131807388,4
MichaelMallaburn,3139579722,4
Youssef1313,3208130662,4
DanielRosenwasser,3176054686,4
HomerBart,3189562608,4
mitchdenny,3081726196,4
vankichi,3062241477,4
t-minzheng,3193068019,4
jdx,3227497381,4
raineorshine,3141571114,4
vapourismo,3084561388,4
srinathsetty,3190223487,4
acco,3071039778,4
johnpaulett,3125639059,4
colinhacks,3198395494,4
sfmskywalker,3074885425,4
Jarred-Sumner,3074561019,4
jonrohan,3111511868,4
Youssef1313,3251731325,4
afscrome,3075031726,4
Jarred-Sumner,3088248911,4
CharlVS,3188841322,4
eagerterrier,3225131675,4
kunaals,3193677233,4
bryanedds,3238286297,4
benwbrum,3264889541,4
jkwak-work,3197098110,4
lizzzcai,3266871127,4
aaronpowell,3151984235,4
anupriya13,3234558200,4
praveenkuttappan,3197264542,4
KrzysztofCwalina,3172752603,4
singhk97,3074880871,4
Wirox,3125979396,4
BillyMartin1964,3125168618,4
javiercn,3153101093,4
tssweeney,3102336394,4
adlerjohn,3114288773,4
haya14busa,3248781517,4
NikolaMilosavljevic,3081345740,4
Wwwsylvia,3166697799,4
Alan-Jowett,3164197885,4
JamesFieldist,3174281934,4
rodja,3073002129,4
ntindle,3083541646,4
isidorn,3100489026,4
dmgdotnet,3153698253,4
KumudaSG,3170483078,4
PupilTong,3191789111,4
mvdicarlo,3137781396,4
jongalloway,3126630055,4
pelikhan,3179263604,4
wangyangtian,3224777239,4
dragon-ai-agent,2925282771,4
abhipsaMisra,3110905940,4
justinchuby,3146332801,4
felixweinberger,3199623142,4
AArnott,3189653858,4
Jarred-Sumner,3098924861,4
arnaudlh,3190514750,4
PranavSenthilnathan,3075789042,4
joshfree,3216644188,4
lgallard,3184337854,4
CharlVS,3153897525,4
mnencia,3263526971,4
Tyriar,3215891130,4
captainsafia,3095179316,4
jbogard,3075398355,4
AErmie,3074667128,4
jcstein,3113180373,4
TBAMax,3143923654,4
obi1kenobi,3148073995,4
KristofferC,3263199127,4
anthonyshew,3244776763,4
ChrisRackauckas,3276605733,4
timotheeguerin,3074847883,4
guillaq,3163704165,4
aaguiarz,3236126178,4
javiercn,3165197178,4
ReneWerner87,3246334492,4
DamianEdwards,3078330455,4
melutovich,3224656137,4
Franz-Fischbach,3100343451,4
captainsafia,3075322931,4
Jarred-Sumner,3074285678,4
chiaramooney,3136073037,4
coreyward,3161310056,4
gaby,3127629424,4
Hoopus,3212792099,4
JamesNK,3205804047,4
RohitRanjanMS,3084486594,4
davidfowl,3238835611,4
petergphillips,3226012556,4
OldSchoolNewWorld,3160865707,4
FFroehlich,3162509065,4
xxchan,3237935468,4
karakanb,3120398551,4
mrubens,3166296433,4
aibrahim-oai,3223921326,4
Jarred-Sumner,3131810994,4
buenaflor,3232435672,4
julien-c,3087099176,4
dylan-smith,3211119439,4
rachelkang,3074788987,4
elachlan,3120599542,4
AtlantisPleb,3266316354,4
QuadnucYard,3254588245,4
harupy,3156456557,4
you-n-g,3158983348,4
idoshamun,3238286660,4
RogMoe,3203534257,4
mvdicarlo,3083216022,4
JoshLove-msft,3119252975,4
christianhelle,3075074358,4
martinjrobins,3222480219,4
jedarden,3202692899,4
dargmuesli,3255333300,4
sebastienros,3235209505,4
davidfowl,3223342785,4
Dieghito72,3179782246,4
cijothomas,3237872620,4
qsdfplkj,3212763311,4
davidfowl,3126639142,4
HoundThe,3083360457,4
isidorn,3118533289,4
codewithdhruba01,3101243147,4
DarkiT,3195788503,4
aavetis,3118575505,4
idoshamun,3189308210,4
Tyriar,3215898746,4
gloriousCode,3237741166,4
jmoseley,3216135866,4
guillaq,3136998384,4
mfts,3233175153,4
AgentEnder,3150644025,4
samwillis,3223281368,4
Yukaii,3136224160,4
rgerhards,3204899509,4
pelikhan,3099589132,4
bradwilson,3140387966,4
scosman,3134422820,4
idiotzzz,3258721117,4
vegaro,3242643712,4
MaryGao,3141942329,4
forntoh,3134796755,4
csyonghe,3230708925,4
gaby,3092319732,4
dseefeld,3082673812,4
takenagain,3242653464,4
yorek,3122563558,4
flanakin,3181655167,4
amunger,3183823976,4
xerial,3128713996,4
jeremymeng,3216511780,4
RichDom2185,3267130547,4
pelikhan,3188535011,4
trickyrat,3075470121,4
antonfirsov,3113806629,4
jgbradley1,3078782339,4
andrewbranch,3131807386,4
KalleOlaviNiemitalo,3078160044,4
gugu,3275838023,4
mv-82,3199452991,4
ekzhu,3074925487,4
LiliDeng,3115997582,4
vaheminasyan2,3192967831,4
kellyelton,3234152217,4
H5820121,3256695032,4
Codelisk,3182083992,4
jorgerangel-msft,3189966102,4
toyamarinyon,3078642261,4
rbnpontes,3261628283,4
r3m0t,3104422536,4
transphorm,3207170410,4
pelikhan,3185190199,4
bamurtaugh,3237688401,4
ypc-faros,3169258531,4
Jarred-Sumner,3132222532,4
justinchuby,3146327415,4
codyjlandstrom,3077405928,4
simongdavies,3259701196,4
transphorm,3203208714,4
captainsafia,3168670762,4
mldangelo,3071165159,4
aibrahim-oai,3224833213,4
vibhansa-msft,3109359968,4
TheSuperAgent,3183851388,4
rickwierenga,3257803884,4
tomlm,3077729458,4
zhiying-lin,3079170931,4
KrzysztofCwalina,3143986029,4
jsturtevant,3168695693,4
AErmie,3083971614,4
AtishayMsft,3088147183,4
raineorshine,3105210443,4
leighmcculloch,3220062262,4
rsese,3134738309,4
philnach,3267098118,4
Sustrak,3074605898,4
delph1s,3205980960,4
harupy,3094144121,4
jonthysell,3136047559,4
Ronaldo93,3199905484,4
ManishaC1,3138223553,4
rainersigwald,3143925201,4
jakebailey,3193671126,4
pierrevalade,3151069958,4
mdh1418,3134478540,4
chris-oo,3229213828,4
captainsafia,3190119327,4
BaptisteGi,3187356802,4
mitchdenny,3081925002,4
pavpanchekha,3158580067,4
Youssef1313,3149833124,4
davidwengier,3188046855,4
mrm9084,3084021151,4
gewarren,3162485837,4
tomhrr,3158731964,4
mtrezza,3239561220,4
dai-shi,3235469054,4
danroth27,3214477918,4
EricLBuehler,3130941497,4
aishwaryabh,3084733635,4
atomrab,3264876557,4
alanlujan91,3074968173,4
saikatdas0790,3175535650,4
pierrevalade,3135310994,4
wdcocq,3238929100,4
maddieford,3075670611,4
six7,3075074837,4
rzikm,3169010853,4
SigureMo,3265325720,4
kolaente,3118224125,4
TomeHirata,3128687723,4
LiliDeng,3089035322,4
MaryGao,3089909118,4
bpasero,3132171150,4
JustinGrote,3137902575,4
gkulin,3256599328,4
AdnaneKhan,3089404039,4
svapnil,2866205507,4
The-Edgar,2949364196,4
karolz-ms,3078077090,4
buddhika75,3138144983,3
paulgessinger,3219092077,3
srinathsetty,3158693680,3
liebasam,3173252523,3
rochacbruno,3211943706,3
HyunhoAhn,3151417956,3
NiklasEMS,3209727238,3
MihaZupan,3074647104,3
AliAkhtari78,3106782733,3
mazhelez,3218486387,3
gramalingam,3189898546,3
IEvangelist,3239660273,3
rainersigwald,3153759896,3
nohwnd,3140347992,3
seyeong-han,3032937981,3
sebastienros,3244955615,3
six7,3096474324,3
croblesm,3198657500,3
DaveSkender,3116063940,3
Fank,3234660269,3
ahabhgk,3230596302,3
astafan8,3136594828,3
hallipr,3252991718,3
martinlingstuyl,3263203091,3
0pdd,3134463623,3
alexgshaw,3200961570,3
Jarred-Sumner,3071962912,3
Elizaveta1105,3187961090,3
saracarl,3264893793,3
jamesmh,3190568208,3
KazuhiroNakagawa,3242338436,3
Youssef1313,3262412016,3
brakhane,3241445999,3
zirotee,3199112507,3
louwers,3204892029,3
sybrew,3166187066,3
Jarred-Sumner,3102144371,3
julien-c,3086542515,3
BYK,3174634284,3
DTTerastar,3132841827,3
xerial,3111015937,3
avarobinson,3256773725,3
Weng-H,3198187448,3
noahfalk,3254443036,3
Caroline-99,3252908985,3
avifenesh,3198591963,3
rbtr,3125954430,3
harupy,3090183341,3
bhavyarm,3269292419,3
yannbu,3212315483,3
yurkinh,3124649893,3
Jarred-Sumner,3130352220,3
Wauplin,3087132571,3
rainersigwald,3143944164,3
patmmccann,3084595474,3
ruyadorno,3199870832,3
evandempsey,3073366995,3
jonnyry,3181913568,3
danielroe,3165119058,3
takenagain,3228741917,3
satococoa,3108821571,3
KieranP,3265665682,3
Evangelink,3151211971,3
abduld,3070903672,3
mingmingtasd,3236107202,3
foxminchan,3105157105,3
DaveSkender,3117041693,3
kevinschweikert,3175055324,3
JiaqiZhang-Dev,3138944387,3
danmoseley,3101311810,3
tbennun,3140941069,3
Tasslehof,3033841175,3
patmmccann,3193942114,3
sabareesanms,3276446456,3
transphorm,3254795783,3
PupilTong,3258699253,3
JoshLove-msft,3097560259,3
rossbulat,3129054890,3
mertunsall,3171852682,3
anthonyshew,3192193289,3
tynes,3175920300,3
benbalter,3075017348,3
pierrebrunelle,3265090887,3
Youssef1313,3242315574,3
shige,3140378742,3
waterplea,3236322044,3
toyamarinyon,3195340595,3
christianhelle,3198495652,3
cmendible,3193094223,3
jinzhao1127,3271866532,3
AlleSchonWeg,3167247025,3
TomeHirata,3128687696,3
reteps,3118133108,3
ArcturusZhang,3190536492,3
TiBianMod,3119688458,3
cebe,3273176771,3
afourney,3077668165,3
anandaroop,2915784381,3
CharlVS,3122097844,3
christianhelle,3088300682,3
evanpurkhiser,3144417356,3
AliAkhtari78,3093571464,3
anyacherniss,3141624826,3
husseinmozannar,3077768704,3
temujin9,3257359947,3
cschleiden,3220396089,3
ekzhu,3206203957,3
ryanzhang-oss,3081035112,3
thomaspaulmann,3070935368,3
buddhika75,3123268247,3
evan-forbes,3186447377,3
circy9,3075262343,3
simon-mo,3117928238,3
cghsystems,3120837170,3
louwers,3203750042,3
pavelfeldman,3246852543,3
jannikmaierhoefer,3222995485,3
mazuschlag,3107193301,3
billyvg,3184093078,3
justinchuby,3160949988,3
bruno-garcia,3169521217,3
shige,3132228451,3
ZzZombo,3193344239,3
abduld,3071839438,3
anyacherniss,3144061148,3
BBleae,2909640593,3
jamesrochabrun,3226145369,3
abduld,3070903361,3
kojiromike,3216793862,3
john-dance,3111223022,3
zijchen,3084389677,3
Jarred-Sumner,3119417188,3
joseph-hungerman,3157539817,3
jcstein,3248846481,3
rom1504,3186515135,3
jxnl,3086930190,3
evandempsey,3073418587,3
aleksander-dytko,3259262657,3
davidfowl,3223289542,3
debs-obrien,3202444418,3
mattleibow,3165392986,3
ashu11939,3085431437,3
Jarred-Sumner,3098859735,3
paulyuk,3180322641,3
deadlydog,3075216235,3
joaoviana,3256421862,3
devang-ml,3144312871,3
rkargMsft,3081489701,3
yannbu,3167822364,3
mydea,3178233390,3
kramhuber,3169259751,3
brine,3125308183,3
ram-gupta,3200413496,3
jsquire,3074511747,3
Jarred-Sumner,3081228446,3
asi-evin,3165901392,3
ghost,3144500550,3
qzix,3176112066,3
PavanRaga,3210776113,3
shaypal5,3234785818,3
rach-id,3170894637,3
TomTasche,3226278223,3
mconnew,3123149058,3
dargilco,3140480772,3
commjoen,3265319179,3
abduld,3070903485,3
GeorgeXie2333,3221377266,3
benibenj,3200233643,3
rach-id,3188621420,3
christianhelle,3117882496,3
orenazad,3096943188,3
TodePond,3192477103,3
pierrevalade,3151493336,3
yoleichen,3198658099,3
avifenesh,3231939914,3
ai-apps-bot,3241984328,3
joaomoreno,3150912798,3
saracarl,3151118375,3
Manav-Aggarwal,3181043136,3
MrHinsh,3152863486,3
ilonatommy,3249052943,3
szokeasaurusrex,3150026775,3
zeroliu,3090126527,3
molotoff,3252602399,3
raineorshine,3105664779,3
mrubens,3166296623,3
JahanzaibTayyab,3164787820,3
thtmnisamnstr,3097750070,3
Torantulino,3183635066,3
pierrevalade,3158500047,3
lukasoppermann,3134609895,3
vmsaif,2964974679,3
zaki-yama,3190258571,3
epsi1on,3079146299,3
GMPrakhar,3242142016,3
davidhewitt,3209926289,3
axa88,3261564874,3
lisachenko,3269623715,3
applike-ss,3209378291,3
MH4GF,3174036103,3
hipsterusername,3213060128,3
mellinoe,3217968239,3
veeam-denis,3121860517,3
eerhardt,3189842687,3
harupy,3119857154,3
lalalune,3226645641,3
markwragg,3083133250,3
timburgan,3129643153,3
NeilWJames,3176262635,3
transphorm,3246809242,3
pelikhan,3259895339,3
callicles,3075417840,3
hoyosjs,3075286950,3
Jarred-Sumner,3166337154,3
splincode,3273353684,3
louis030195,3197176906,3
CommanderStorm,3221235980,3
mbaker-e2open,3156676267,3
JeffreyCA,3104344860,3
patmmccann,3237089884,3
azure-sdk,3078187008,3
dylan-conway,3081347944,3
joshfree,3074649485,3
stockholmux,3138253186,3
AngeloGiacco,3208358320,3
cmendible,3193093840,3
vnbaaij,3147449966,3
gilbertococchi,3140225775,3
Nathan-Coit-FP,3189024935,3
Jarred-Sumner,3085082878,3
scopsy,3202538366,3
amarbunty,3133058562,3
RobHofmann,3121620991,3
scosman,3274167831,3
Torantulino,3083723203,3
fasterthanlime,3116850813,3
Jarred-Sumner,3072004170,3
RTLS,3197390587,3
jons-pf,3132983801,3
jlpouffier,3092813223,3
peterxcli,3124191731,3
jonathanpeppers,3229091071,3
tonybaloney,3112462308,3
brine,3125485068,3
VesperGarment,3159174564,3
jonnyry,3076981888,3
MmMapIoSpace,3147449966,3
live1206,3174935003,3
jxom,3152317896,3
rbtr,3122389974,3
cwebster-99,3084851925,3
AlCalzone,3247869356,3
mikekistler,3078066726,3
NewFuture,3194326319,3
devkat,3208548860,3
timburgan,3131678269,3
transphorm,3200297530,3
otoolep,3157816556,3
shige,3197436829,3
ebrevdo,3189904140,3
w0rp,3091758550,3
Jarred-Sumner,3078604256,3
LukasGelke,3210172444,3
danielayala94,3230990710,3
maddymontaquila,3087459580,3
Tyriar,3227863242,3
toyamarinyon,3177623179,3
cebe,3273174706,3
gaby,3095739354,3
lonely-lockley,3198958440,3
pepone,3124314563,3
saracarl,3249955137,3
ReubenBond,3079016065,3
timlenardo,3104176224,3
shahzadhaider1,3086841851,3
lupino3,3118221358,3
yipin-chen,3231935491,3
gmallum,3225709244,3
Devon7925,3224541500,3
Swiftyos,3222268735,3
billyvg,3239840445,3
rgerhards,3219855040,3
callicles,3075456505,3
lozinsky,3252718061,3
avifenesh,3231931598,3
erictarrence,2959025892,3
IEvangelist,3236075721,3
Romain-Geissler-1A,3118234342,3
lastmjs,3077886342,3
davidfowl,3107462147,3
justinchuby,3145373517,3
tbennun,3148204191,3
harupy,3103408529,3
PureWeen,3186400170,3
bpasero,3143682198,3
bollwyvl,3262317031,3
danicuki,3196537513,3
mayerc-MSFT,3136800169,3
9382,3216208267,3
davidly,3212784906,3
nkolev92,3134392664,3
raphaelcosta,2972319075,3
afscrome,3075028295,3
samdark,3273146314,3
xerial,3170104958,3
andyzhangx,3227679621,3
nohwnd,3115145732,3
yegor256,3171382870,3
joyceerhl,3132160698,3
MrHinsh,3147275250,3
gramalingam,3199839671,3
claudfuen,3172814746,3
MaryGao,3242375510,3
KrakerXyz,3256236380,3
cschleiden,3220396620,3
xerial,3128646283,3
haolingdong-msft,3169529285,3
rootulp,3183129246,3
jonathanpeppers,3158136553,3
olix0r,3125407185,3
freshmozart1,3241357147,3
myungjoo,3210760092,3
diegolmello,3121322997,3
davidfowl,3126016118,3
rmarinho,3176761477,3
CharlVS,3167973528,3
mmurad2,3081388781,3
ericshape,3234257351,3
minestarks,3141665913,3
msyyc,3163786071,3
bcollazo,3076471900,3
nixel2007,3116095750,3
evan-forbes,3113139560,3
shugo,3197771632,3
andyleejordan,3189781191,3
rach-id,3203392047,3
lastmjs,3193379348,3
AArnott,3075024592,3
captainsafia,3087359752,3
jmuziki,3163804247,3
cmendible,3193303118,3
patmmccann,3125970385,3
rgerhards,3204638331,3
Tyriar,3118960106,3
asilverman,3134346369,3
jonathanp12,3115430697,3
jgbradley1,3253517210,3
shige,3152053456,3
justinchuby,3146329354,3
richardkiss,3234025898,3
dscho,3090353384,3
Jarred-Sumner,3098876949,3
jkwak-work,3275314197,3
Tonychen0227,3078758331,3
EricLBuehler,3131213055,3
JNaranjo-Alcazar,3212422037,3
avifenesh,3231935037,3
alorbach,3258785681,3
msiebert,3201019692,3
Youssef1313,3099915069,3
chiaramooney,3136071798,3
KrzysztofCwalina,3134983232,3
strickvl,3161327793,3
lhotari,3250080019,3
LiliDeng,3089014567,3
pierrevalade,3154952530,3
maxandersen,3202183787,3
jskeet,3196112911,3
jeremymeng,3081185488,3
riderx,2922332845,3
csharpfritz,3192885100,3
nohwnd,3157968978,3
orangewise,3128183831,3
Jarred-Sumner,3101467092,3
Murderlon,3207947406,3
azu,2872889864,3
julien-c,3086669654,3
ppenna,3261871194,3
imrankh46,2909437363,3
mikeldking,3241570199,3
rainerleber,3215766505,3
lastmjs,3076655992,3
transphorm,3207431492,3
rbtr,3074963659,3
napetrov,3145315935,3
loilo,3166129750,3
Gesugao-san,3238958692,3
hi-ogawa,3234253127,3
DanTup,3166618227,3
elbruno,3091256338,3
jonrohan,3123682272,3
bakerLecter,3184636643,3
just-ero,3160932333,3
xerial,3105060713,3
smalis-msft,3164620000,3
vhvb1989,3151629581,3
mtcolman,2863678024,3
mattinannt,3174572670,3
ShaunLawrie,3081665098,3
nikku,3219169922,3
sentienthouseplant,3225638345,3
entangled90,3211507551,3
scbedd,3213367725,3
jxnl,3196526840,3
andyzhangx,3217653404,3
liliankasem,3158287475,3
nsano-rururu,3183328458,3
andrew-codechimp,3244943143,3
cary-hu,3079569825,3
transphorm,3186594625,3
rach-id,3132383081,3
KKcorps,3139316930,3
CharlVS,3175654436,3
samdark,3273156437,3
tanyasethi-msft,3251640244,3
AgostinoX,3196147809,3
d2a-pnagel,3153329320,3
lucasrodes,3079520197,3
wardpeet,3254261062,3
KieferSheldon,3199964804,3
zhiying-lin,3085044127,3
transphorm,3193155140,3
titaiwangms,3161009617,3
scbedd,3213367725,3
maff,3222017344,3
Youssef1313,3093399248,3
andyzhangx,3217653120,3
abduld,3070899170,3
U8F69,3198187721,3
crazy4pi314,3131081344,3
kfirpeled,3231269305,3
aavetis,3128487034,3
jeremymeng,3125834113,3
Overtorment,3215686491,3
MaryGao,3132362063,3
tannerlinsley,3213826108,3
abonie,3154331903,3
tmat,3220022687,3
stephanos,3123553761,3
caunt,3079569069,3
dlwh,3267314311,3
jasonhorner,3221817850,3
apple-techie,3147421099,3
vhvb1989,3104464977,3
KilledByAPixel,3180421041,3
kosetei,3188772752,3
evan-forbes,3113227677,3
carlisia,3138549340,3
danieliser,3084228722,3
Lulalaby,3276457610,3
Pikachuxxxx,3265728197,3
buenaflor,3232585648,3
walldiss,3113051088,3
haydenbleasel,3176572345,3
papaj-na-wrotkach,3235449791,3
Youssef1313,3275732837,3
alexandrudanpop,3085705530,3
mdowst,3078424351,3
Chrisso,3245471319,3
jjshao-ms,3131569548,3
