real_human_author,pull_request_id,comments_by_human_maintainers
six7,3116626220,7
yegor256,3168646471,7
damiankleczko,3076831485,7
lukekarrys,3130870265,7
pelikhan,3185190199,7
jeremymeng,3216511780,7
MaryGao,3089909118,7
harupy,3096094015,7
anupriya13,3229102583,7
HoundThe,3083360457,7
captainsafia,3083854650,7
odeke-em,3113175195,7
abhipsaMisra,3110905940,7
kijanawoodard,3157787774,7
javiercn,3157938220,7
Youssef1313,3157958459,7
ekzhu,3075243153,7
jongalloway,3126630055,7
danielbojczuk,3236458634,7
pelikhan,3158602889,7
mitchdenny,3158655778,7
brianrob,3144364687,7
Caroline-99,3253109904,7
mattkur,3253192160,7
tnaum-ms,3129773117,7
vineethkuttan,3134374490,7
mdh1418,3134478540,7
jonathanpeppers,3154845631,7
bryanedds,3238286297,7
raych1,3131643730,7
BaptisteGi,3187356802,7
Tyriar,3215891130,7
xiangyan99,3256751857,7
JamesFieldist,3174281934,7
RogMoe,3203534257,7
harupy,3156456557,7
ranma42,3140407668,7
sancierra,3140483943,7
Youssef1313,3267135504,7
PupilTong,3191789111,7
sixcolors,3246453941,7
ekzhu,3074925487,7
christianhelle,3075074358,7
rbnpontes,3261628283,7
BillWagner,3196115751,7
spcqike,3230828970,7
JC-wk,3141230489,7
christothes,3176298863,7
jgbradley1,3252187698,7
thorsten,3207595792,7
christothes,3253291299,7
pamelafox,3244675358,7
danroth27,3214477918,7
nicolas-raoul,3232013571,7
petergphillips,3226012556,7
tommy-ca,3225792685,7
dragon-ai-agent,2925282771,7
harupy,3258566467,7
aaguiarz,3236126178,7
AtlantisPleb,3263934382,7
peteranny,2914376188,7
szokeasaurusrex,3139974947,7
echeadle,2915901814,7
ericclemmons,3105400292,7
SomayChauhan,3262423998,7
The-Edgar,2949364196,7
redvelvets,3159071519,7
pierrevalade,3123639861,7
jdx,3225248831,7
guillaq,3163704165,7
bruno-garcia,3197785109,7
pierrevalade,3151820028,7
rebelchris,3191221248,7
pierrevalade,3166030819,7
vegaro,3171329551,7
ReneWerner87,3246334492,7
Torantulino,3071510323,7
Barre,3184302368,7
dscorbett,3088938532,7
takenagain,3242653464,7
dkundel-openai,3118916720,7
sanderpick,3115694514,7
timlenardo,3104176224,6
Jarred-Sumner,3081547049,6
EricLBuehler,3130941497,6
scosman,3134422820,6
scosman,3274167831,6
stephanos,3123553761,6
achantavy,3132024225,6
AgentEnder,3150644025,6
DTTerastar,3132841827,6
w0rp,3091758550,6
Franz-Fischbach,3100343451,6
buddhika75,3123268247,6
aibrahim-oai,3224106600,6
gilbertococchi,3140225775,6
reteps,3118133108,6
Caroline-99,3221217744,6
ekzhu,3206203957,6
Pikachuxxxx,3268113550,6
nixel2007,3151210646,6
Evangelink,3151211971,6
HyunhoAhn,3151417956,6
jamesmh,3190568208,6
mitchdenny,3081925002,6
live1206,3174935003,6
davidfowl,3126016118,6
mattwatsonad,3121041195,6
AliAkhtari78,3091643325,6
MarcCote,3091850704,6
Sustrak,3074605898,6
rynoV,3074756019,6
maxcold,3222356037,6
aaronpowell,3112374597,6
lukasoppermann,3148815078,6
weidongxu-microsoft,3194357835,6
javiercn,3153101093,6
harupy,3098960084,6
pksjce,3254468102,6
justinchuby,3146332801,6
MaryGao,3132362063,6
rach-id,3132383081,6
ArXen42,3160349414,6
e-sumin,3115993863,6
davidfowl,3223342785,6
nzakas,3202851217,6
VesperGarment,3159174564,6
ellahathaway,3077383006,6
ruyadorno,3199870832,6
saarnilauri,3165207176,6
Youssef1313,3208130662,6
netstersk,3186197332,6
valadas,3087399940,6
bhagyapathak,3172444753,6
callicles,3075567778,6
justinchuby,3145373517,6
christianhelle,3088300682,6
crazy4pi314,3131081344,6
nixel2007,3141939979,6
rantoniuk,3161540724,6
jcstein,3116342911,6
captainsafia,3168670762,6
Idrinth,3248888544,6
dmgdotnet,3153698253,6
rainersigwald,3153759896,6
zhiying-lin,3085044127,6
estruyf,3202678038,6
krystofmatejka,3077731351,6
PureWeen,3214232191,6
LiliDeng,3089035322,6
IEvangelist,3236075721,6
Youssef1313,3275732837,6
mv-82,3199452991,6
grendello,3218773894,6
bhavyarm,3255282669,6
jinzhao1127,3271866532,6
AsafMah,3076401687,6
Pikachuxxxx,3265728197,6
circy9,3075262343,6
DonnieBLT,3075370587,6
jbogard,3075398355,6
KrakerXyz,3256236380,6
AlCalzone,3247869356,6
cschleiden,3220396089,6
cschleiden,3220396620,6
lozinsky,3252718061,6
trim21,3221817196,6
evan-forbes,3113139560,6
rootulp,3113175152,6
antonfirsov,3113806629,6
radical,3111323650,6
MrSaturnss,3111325582,6
jonrohan,3111511868,6
pavelfeldman,3246852543,6
strangeronline,3157601632,6
auduchinok,3080031213,6
carsonRadtke,3080501015,6
deadlydog,3075216235,6
lastmjs,3193379348,6
cd-rite,3189533856,6
AArnott,3189653858,6
justinchuby,3160949988,6
gmallum,3225709244,6
samvaity,3169497988,6
haolingdong-msft,3169529285,6
Deltids,3165382142,6
H5820121,3256695032,6
chris-armitt,3135999700,6
msyyc,3163786071,6
Tyriar,3219884699,6
Youssef1313,3093399248,6
mjy9088,3084605839,6
iscai-msft,3176645907,6
Ronaldo93,3199905484,6
RichDom2185,3267130547,6
splincode,3273353684,6
isidorn,3100489026,6
ReubenBond,3079016065,6
bt-Knodel,3083175022,6
VincentSe,3196128756,6
csyonghe,3230708925,6
ryanzhang-oss,3081035112,6
pelikhan,3259895339,6
iambmelt,3200399398,6
DanielRosenwasser,3176054686,6
ludfjig,3075207290,6
cebe,3273174706,6
MaryGao,3242375510,6
scbedd,3213367725,6
paulfwhite,3212797402,6
scbedd,3213367725,6
333fred,3253407428,6
cmendible,3193093840,6
cmendible,3193094223,6
cmendible,3193303118,6
davidfowl,3107462147,6
mazhelez,3218486387,6
Fank,3181578456,6
jxnl,3086930190,6
apple-techie,3147421099,6
jxom,3152317896,6
acco,3071039778,6
AtlantisPleb,3260887009,6
Rugvip,3232672090,6
chargome,3195513409,6
Tasslehof,3033841175,6
nasuka,3082238634,6
azu,2872889864,6
MH4GF,3174036103,6
tynes,3140770560,6
lukekarrys,3180452959,6
anthonyshew,3192193289,6
evanpurkhiser,3144417356,6
bruno-garcia,3169521217,6
billyvg,3184093078,6
0xRobin,3275923459,6
scopsy,3202538366,6
jmoseley,3216135866,6
AngeloGiacco,3208358320,6
jannikmaierhoefer,3222995485,6
gabber235,3133111584,6
patmmccann,3237089884,6
GigaZelensky,3102885246,6
buddhika75,3138144983,6
toyamarinyon,3177623179,6
patmmccann,3125970385,6
sledigabel,3172263561,6
takenagain,3269427129,6
kolaente,3118224125,6
Torantulino,3141112607,6
Jarred-Sumner,3098924861,6
takenagain,3228741917,6
codyjlandstrom,3077405928,6
mldangelo,3071165159,6
aibrahim-oai,3224208030,6
kunaals,3193677233,6
cghsystems,3120837170,6
avarobinson,3256773725,6
mtrezza,3239561220,6
bobzhang,3138341820,5
ograce1421,3083568715,5
Rello,3181721791,5
simon-mo,3117928238,5
transphorm,3200297530,5
patmmccann,3084595474,5
danieliser,3084228722,5
Jarred-Sumner,3088248911,5
d2a-pnagel,3153329320,5
Jarred-Sumner,3101467092,5
napetrov,3145315935,5
TethysPlex,3178783907,5
yurkinh,3124649893,5
tanin47,3234061012,5
Morikko,3081803622,5
DanTup,3166618227,5
johnishaw,3210960716,5
azure-sdk,3078187008,5
gkulin,3256599328,5
freshmozart1,3241357147,5
PureWeen,3189805672,5
eerhardt,3189842687,5
gramalingam,3189898546,5
captainsafia,3074776256,5
CyrineKamoun,3097369537,5
Tyriar,3118960106,5
tonybaloney,3112462308,5
MrHinsh,3149658861,5
vanzue,3177625216,5
mconnew,3123149058,5
jsturtevant,3168695693,5
benhillis,3168732332,5
rzikm,3169010853,5
gewarren,3162485837,5
lawrencegripper,3094661134,5
LiliDeng,3115997582,5
pelikhan,3188535011,5
waterplea,3236322044,5
gramalingam,3199839671,5
mvoggu,3255319889,5
geoffw0,3255484188,5
KrzysztofCwalina,3134983232,5
weigary,3087132572,5
anupriya13,3258721136,5
BoazBD,3196955536,5
trickyrat,3075470121,5
simongdavies,3253658970,5
AtishayMsft,3088147183,5
Sunyue,3085430966,5
Bharat-Goyal,3085431994,5
ilonatommy,3249052943,5
evan-forbes,3186642813,5
cwebster-99,3084851925,5
jtackaberry,3084861928,5
nohwnd,3115145732,5
TheSuperAgent,3183851388,5
LiliDeng,3089014567,5
kosetei,3188772752,5
danielroe,3165119058,5
JamesNK,3205804047,5
davidfowl,3238835611,5
smalis-msft,3164619696,5
lastmjs,3076655992,5
Porges,3076884688,5
JeffreyCA,3104344860,5
chris-oo,3229213828,5
sybrew,3166187066,5
silverwind,3130913122,5
commjoen,3266749782,5
U8F69,3198187721,5
TomeHirata,3128687696,5
vhvb1989,3216510215,5
saikatdas0790,3175535650,5
dylan-smith,3211119439,5
minestarks,3141665913,5
baronfel,3155342154,5
AlCalzone,3192752733,5
jonathanpeppers,3229091071,5
AlanGRutter,3083599513,5
jcstein,3118073302,5
mvdicarlo,3137781396,5
odeke-em,3113175159,5
evan-forbes,3113227677,5
harupy,3119857154,5
xerial,3111015937,5
LeoDeCow,3111046542,5
john-dance,3111223022,5
otoolep,3157816556,5
saracarl,3264874728,5
raineorshine,3105664779,5
andrew-welker,3258115779,5
andrewbranch,3131807386,5
bendehaan,3272287928,5
evan-forbes,3186447377,5
manulera,3201847853,5
srinathsetty,3158693680,5
lonely-lockley,3198958440,5
lukasoppermann,3134609895,5
titaiwangms,3161009617,5
avivanoff,3154630091,5
joshfree,3154756123,5
KirillOsenkov,3120627194,5
harupy,3103408529,5
GilboaAWS,3258971322,5
frantjc,3238301472,5
nmwael,3238363969,5
WardenGnaw,3161236131,5
chrisglein,3136041106,5
TatianaKapos,3136050524,5
danielayala94,3136051607,5
chiaramooney,3136073133,5
hi-ogawa,3234253127,5
ericshape,3234257351,5
rkargMsft,3081489701,5
mbaker-e2open,3156676267,5
joshfree,3219769061,5
rmarinho,3176761477,5
BwL1289,3176871505,5
mattleibow,3177154359,5
ghost,3199906831,5
dai-shi,3235469054,5
shiosyakeyakini-info,3191721657,5
martinjrobins,3222480219,5
rbtr,3074963659,5
afscrome,3075028295,5
tanyasethi-msft,3251640244,5
Devon7925,3224541500,5
Tonychen0227,3078758331,5
rochacbruno,3211943706,5
yegor256,3135413297,5
maorleger,3130463209,5
dseefeld,3082673812,5
AlCalzone,3196214574,5
yortch,3080817094,5
rmarinho,3176436231,5
jlpouffier,3092813223,5
samdark,3273146314,5
cebe,3273176771,5
LukasGelke,3210172444,5
grendello,3195181090,5
bamurtaugh,3237688401,5
HariniMalothu17,3207573880,5
adlerjohn,3114288773,5
baerchen110,3228390000,5
applike-ss,3209378291,5
lukaa032,3200542403,5
BoazBD,3231937207,5
shugo,3197771632,5
wtfsayo,3214876564,5
jons-pf,3132983801,5
Fank,3234660269,5
mshinwell,3256692785,5
manmal,3186370783,5
xerial,3128713996,5
janves,3192047450,5
gcarleo,3093301632,5
patmmccann,3189766855,5
msbutler,3245552368,5
MervinPraison,3245011006,5
ruvnet,3230351703,5
fornellas,3175055580,5
Jasperb3,2970254623,5
KumudaSG,3170483078,5
Jarred-Sumner,3085082878,5
Murderlon,3207947406,5
tannerlinsley,3213826108,5
pierrevalade,3154952530,5
myungjoo,3210760092,5
yannbu,3212315483,5
jxnl,3196526840,5
strickvl,3161327793,5
pierrevalade,3161823035,5
alexgshaw,3200961570,5
mfts,3233175153,5
mikeldking,3241570199,5
buenaflor,3232585648,5
pierrevalade,3150205159,5
FelixMalfait,3153308695,5
pierrevalade,3153378527,5
mydea,3178233390,5
mikeldking,3244974554,5
Overtorment,3215328044,5
billyvg,3239840445,5
dylan-conway,3081347944,5
transphorm,3207183981,5
denysbutenko,3184586878,5
Jarred-Sumner,3078604256,5
aryairani,3118053758,5
vegaro,3242643712,5
pierrevalade,3135419509,5
RTLS,3197390587,5
gaby,3095739354,5
guillaq,3136998384,5
louwers,3204892029,5
acoustoelectrically,3141232568,5
zeroliu,3090126527,5
KKcorps,3139316930,5
shaypal5,3234785818,5
transphorm,3207170410,4
Jarred-Sumner,3074285678,4
marcklingen,3071966289,4
leonardmq,3131225682,4
zurawiki,3085181389,4
leonardmq,3130798860,4
pwizla,3274181978,4
pavpanchekha,3158580067,4
alanlujan91,3074968173,4
patrick-ogrady,3074882049,4
percyliang,3258092447,4
dvj1988,3075945404,4
rodja,3073002129,4
transphorm,3203208714,4
buddhika75,3133002658,4
shige,3152053456,4
FFroehlich,3158062530,4
marcklingen,3073901573,4
shige,3132228451,4
transphorm,3186594625,4
gaby,3127629424,4
jlaneve,3075393105,4
colinhacks,3198395494,4
toyamarinyon,3082658945,4
nbuwe,3109408352,4
thewahome,3150960964,4
9382,3216208267,4
kellyelton,3234152217,4
arnaudlh,3190514750,4
ArcturusZhang,3190536492,4
Wwwsylvia,3166697799,4
rbtr,3125954430,4
Wirox,3125979396,4
Dieghito72,3179782246,4
KrzysztofCwalina,3179865924,4
simongdavies,3259701196,4
KalleOlaviNiemitalo,3078160044,4
DamianEdwards,3078330455,4
MSNev,3078382638,4
rbtr,3122389974,4
NiklasEMS,3209727238,4
RohitRanjanMS,3084486594,4
damien-schneider,3091868582,4
jsquire,3074511747,4
joshblack,3074531119,4
flanakin,3074542976,4
joshblack,3074635096,4
lgallard,3184337854,4
harupy,3097089168,4
JoshLove-msft,3097560259,4
aavetis,3118575505,4
liamsi,3136956439,4
sozercan,3241852461,4
ai-apps-bot,3241984328,4
MichaelMallaburn,3139579722,4
joseph-hungerman,3157539817,4
wangyangtian,3224777239,4
DimitarNestorov,3079097818,4
cary-hu,3079569825,4
jonrohan,3123682272,4
foxminchan,3105157105,4
raineorshine,3105210443,4
harupy,3105220570,4
live1206,3237965606,4
tmds,3169012315,4
ypc-faros,3169258531,4
shahzadhaider1,3086841851,4
justinchuby,3146327415,4
justinchuby,3146329354,4
AArnott,3100789352,4
chlowell,3101113699,4
BrennanConroy,3101402347,4
chrisradek,3115256699,4
sebastienros,3244955615,4
jonathanpeppers,3143891800,4
jakebailey,3193671126,4
johnwc,3146906214,4
you-n-g,3158983348,4
TomTasche,3226278223,4
AdnaneKhan,3089404039,4
davino19,3184126692,4
davino19,3184170032,4
davino19,3184170024,4
javiercn,3199812992,4
javiercn,3165197178,4
dargmuesli,3255333300,4
smortezah,3219282636,4
Sustrak,3087031790,4
julien-c,3087099176,4
idiotzzz,3258721117,4
mitchdenny,3089749999,4
tomasherceg,3075506913,4
maddieford,3075670611,4
Sustrak,3087813875,4
adegeo,3161504115,4
cijothomas,3237872620,4
xxchan,3237935468,4
JoshLove-msft,3101635343,4
yegor256,3143297617,4
captainsafia,3095179316,4
nibanks,3114755279,4
amunger,3183823976,4
karolz-ms,3078077090,4
Evangelink,3236114322,4
rach-id,3199574262,4
jkwak-work,3197098110,4
praveenkuttappan,3197264542,4
YusukeHirao,3147268350,4
vnbaaij,3147449966,4
Tyriar,3164299808,4
Youssef1313,3076534856,4
danicuki,3196537513,4
timcassell,3196598608,4
rach-id,3170894637,4
r3m0t,3104422536,4
captainsafia,3075322931,4
Codelisk,3182083992,4
MmMapIoSpace,3147449966,4
samuelbray32,3216289477,4
harupy,3090183341,4
captainsafia,3179451686,4
BillyMartin1964,3125168618,4
SigureMo,3265325720,4
jonathanpeppers,3263238496,4
flanakin,3141381557,4
davidhewitt,3209926289,4
DuAell,3256257821,4
yorek,3122563558,4
srmukher,3247693982,4
ajthinking,3262410892,4
vaheminasyan2,3192967831,4
Cybermilitia,3234816520,4
sabareesanms,3276446456,4
laske185,3252779862,4
jonrohan,3098036858,4
nikku,3221941191,4
rach-id,3137744193,4
JustinGrote,3137902575,4
walldiss,3113051088,4
jcstein,3113149474,4
jcstein,3113180373,4
jtschuster,3216594701,4
joshfree,3216644188,4
Youssef1313,3149833124,4
harupy,3138995292,4
vibhansa-msft,3119829512,4
nohwnd,3157968978,4
BernieWhite,3212626331,4
TianqiZhang,3151766741,4
pelikhan,3099589132,4
Youssef1313,3099915069,4
jcstein,3212978749,4
andrewbranch,3131807388,4
joyceerhl,3132160698,4
bpasero,3132171150,4
Chrisso,3245471319,4
davidfowl,3126639142,4
PureWeen,3186400170,4
tomhrr,3158731964,4
nixel2007,3158873801,4
Caroline-99,3253117553,4
HomerBart,3189562608,4
DanielRosenwasser,3189657312,4
rootulp,3183129246,4
rsese,3134738309,4
louagej,3218205312,4
samvaity,3169504363,4
samvaity,3169577770,4
jonthysell,3136047559,4
chiaramooney,3136071798,4
chiaramooney,3136073037,4
Yukaii,3136224160,4
delph1s,3205980960,4
pshao25,3190392108,4
Youssef1313,3156695913,4
bradwilson,3140387966,4
aishwaryabh,3084733635,4
papaj-na-wrotkach,3235449791,4
skoley09,3203142171,4
singhk97,3074880871,4
MikeZappa87,3074950203,4
afscrome,3075031726,4
davidfowl,3184732857,4
jgbradley1,3078782339,4
abpiskunov,3135618364,4
kosa-gyula-77,3083262309,4
axa88,3261564874,4
anupriya13,3234558200,4
jskeet,3196112911,4
jeremymeng,3081185488,4
NikolaMilosavljevic,3081345740,4
eagerterrier,3225131675,4
harupy,3155745045,4
Alan-Jowett,3164197885,4
leighmcculloch,3220062262,4
philnach,3267098118,4
cipriancaba,3176277680,4
bollwyvl,3262317031,4
ManishaC1,3138223553,4
rach-id,3203392047,4
jonpryor,3222970014,4
christothes,3246982201,4
carlisia,3138549340,4
jmprieur,3210321906,4
atomrab,3264876557,4
benwbrum,3264889541,4
pelikhan,3179231014,4
pelikhan,3179263604,4
entangled90,3211507551,4
DaveSkender,3117041693,4
qsdfplkj,3212763311,4
Hoopus,3212792099,4
gloriousCode,3237741166,4
harupy,3272051898,4
pamelafox,3244675240,4
lizzzcai,3266871127,4
nzakas,3199332203,4
asilverman,3134346369,4
rjeli,2892443818,4
felixweinberger,3199623142,4
haya14busa,3248781517,4
MH4GF,3177654490,4
dsaluja,3159415433,4
JoshuaC215,2986072834,4
harupy,3173971926,4
aibrahim-oai,3224833213,4
benfdking,3136057497,4
buddhika75,3265344408,4
mnencia,3263526971,4
tssweeney,3137788023,4
FFroehlich,3162509065,4
transphorm,3254795783,4
DanielSinclair,3119486703,4
jedarden,3202692899,4
AtlantisPleb,3266316354,4
harupy,3142842662,4
moraes-leonardo,2968331280,4
riderx,2922332273,4
scsmithr,3057452803,4
svapnil,2879776301,4
raphaelcosta,2972319075,4
svapnil,2866205507,4
ciaranha,2761288801,4
vankichi,3062241477,4
problame,3031718849,4
buddhika75,3128117880,4
dcramer,3229564036,4
marcklingen,3190191655,4
bruno-garcia,3157811236,4
dtbuchholz,3158347305,4
saum7800,3180190431,4
Jarred-Sumner,3130352220,4
AbhiPrasad,3131174613,4
Jarred-Sumner,3131810994,4
Jarred-Sumner,3132222532,4
marcklingen,3203324962,4
callicles,3203378613,4
aldinokemal,3225182056,4
rahulchhabria,3161379535,4
buenaflor,3234773539,4
sanchitram1,3182061205,4
jdx,3227497381,4
idoshamun,3189308210,4
paulgessinger,3219092077,4
bruno-garcia,3150351692,4
pierrevalade,3150621549,4
pierrevalade,3151069958,4
mrubens,3166296433,4
dcramer,3244343726,4
samwillis,3223281368,4
hipsterusername,3213060128,4
joaquim-verges,3203786184,4
edeNFed,3226728754,4
buddhika75,3141019816,4
patmmccann,3260304158,4
TylerBarnes,3070068738,4
ColinPeppler,3155023758,4
toyamarinyon,3195340595,4
peterxcli,3124191731,4
leonardmq,3130771251,4
DanielSinclair,3250565706,4
Jarred-Sumner,3074561019,4
coreyward,3161310056,4
saracarl,3151118375,4
ntindle,3083541646,4
patrick-ogrady,3081810740,4
patmmccann,3125971026,4
patmmccann,3193867357,4
jmoseley,3134886470,4
dlwh,3267314311,4
Jarred-Sumner,3098859735,4
jmoseley,3176538091,4
MrFlounder,3176553087,4
CharlVS,3153897525,4
achantavy,3131847694,4
rickwierenga,3257803884,4
CharlVS,3188841322,4
pierrevalade,3135310994,4
rom1504,3186515135,4
rgerhards,3219855040,4
rgerhards,3204899509,4
forntoh,3137419128,4
buddhika75,3137481698,4
ToJen,3149101873,4
vikash,3138855376,4
transphorm,3195944087,4
simon-mo,3071484470,3
lucasrodes,3079520197,3
fasterthanlime,3116850813,3
rgerhards,3127975454,3
St0rmBr3w,3099617181,3
codyjlandstrom,3077888979,3
shige,3099033781,3
transphorm,3190116387,3
EricLBuehler,3131213055,3
rgerhards,3204638331,3
AVGVSTVS96,3159305613,3
stockholmux,3138253186,3
abduld,3070903361,3
abduld,3070903672,3
RTLS,3197586942,3
vulcandth,3165174628,3
bobzhang,3142207549,3
satococoa,3108821571,3
transphorm,3246809242,3
thomaspaulmann,3070935368,3
anyacherniss,3144061148,3
adeebshihadeh,3221310002,3
wtfsayo,3071874019,3
anyacherniss,3141624826,3
Sir-Will,3135355668,3
TiBianMod,3119688458,3
patmmccann,3173186208,3
patmmccann,3173186208,3
lalalune,3226645641,3
erictarrence,2959025892,3
CommanderStorm,3221235980,3
rossbulat,3129054890,3
nohwnd,3124605364,3
rach-id,3124709717,3
joaomoreno,3150912798,3
colinsurprenant,3216013583,3
richardkiss,3234025898,3
aaronpowell,3190616003,3
pruperting,3081816409,3
v-jiaodi,3081858153,3
Kaloyanes,3174422091,3
smith1511,3175169812,3
AlleSchonWeg,3167247025,3
LeoJHarris,3125703292,3
kristapratico,3125817776,3
maddymontaquila,3125826357,3
jeremymeng,3125834113,3
ingted,3259732080,3
mdowst,3078424351,3
veeam-denis,3121860517,3
andyleejordan,3189781191,3
zijchen,3084389677,3
MihaZupan,3074647104,3
joshfree,3074649485,3
bakerLecter,3184636643,3
Caroline-99,3252908985,3
hallipr,3252991718,3
thtmnisamnstr,3097750070,3
mayerc-MSFT,3136800169,3
timovv,3098600331,3
epsi1on,3079146299,3
tnaum-ms,3079443782,3
caunt,3079569069,3
kordys,3079570774,3
sk6868,3123156365,3
ahabhgk,3230596302,3
slorber,3230596562,3
NewFuture,3194326319,3
xerial,3105060713,3
harupy,3105180054,3
raineorshine,3105380371,3
IEvangelist,3239660273,3
MrHinsh,3152863486,3
kramhuber,3169259751,3
noahfalk,3254443036,3
mellinoe,3217968239,3
titaiwangms,3146310469,3
justinchuby,3146314454,3
danmoseley,3101311810,3
JmlSaul,3159989352,3
jonathanp12,3115430697,3
andrew-codechimp,3244943143,3
rainersigwald,3143944164,3
MaKTaiL,3193831732,3
pcarbonn,3193870086,3
